identifier,village_name,admin_cgaz_1,admin_cgaz_2,lat,lon,population,num_connections,energy_demand,year15_demand_mwh,distance_to_existing_transmission_lines,has_health_facility,has_education_facility,mean_rwi,lcoe_grid,lcoe_mg,lcoe_shs,technology,lcoe_best,priority_score,priority_rank
16664,Malanville,Alibori,Malanville,11.628547,3.495627,44,17,3.689,6.180361836644716,182.74412342184823,False,True,0.076,154.4084,0.3238,0.8213,Mini-Grid,0.3238,17.58714669322353,1707
5098,Location #7909,Zou,Djidja,7.377139,2.169775,108,42,9.114,15.26912924347518,10.620720550493289,False,False,-0.461,3.9821,0.3238,0.8213,Mini-Grid,0.3238,10.90564582226156,10404
781,Dahè,Mono,Houeyogbe,6.524083,1.932591,198,77,18.008,30.169681744184885,12.37850938285108,False,False,0.132,2.47,0.3125,0.8213,Mini-Grid,0.3125,8.626587011800794,16229
13578,Kouarfa,Atakora,Toucountouna,10.563094,1.558684,1297,415,94.02,157.51629706731802,40.7662705517115,False,True,-0.572,1.6915,0.3172,0.8213,Mini-Grid,0.3172,22.416949214070037,781
1644,Bopa,Mono,Bopa,6.624211,1.944051,281,109,25.818,43.254156112359254,4.041404271378449,False,False,-0.11,0.815,0.3107,0.8213,Mini-Grid,0.3107,10.343199900718679,13058
11095,Location #15653,Borgou,Bembereke,10.172764,2.926753,41,16,3.472,5.816811140371497,29.332562953427882,False,False,-0.392,26.6305,0.3238,0.8213,Mini-Grid,0.3238,10.478370516483976,12446
9122,Tchalinga,Donga,Ouake,9.796801,1.39436,106,41,9.33,15.631004590917646,10.553316601419809,False,False,-0.365,3.8591,0.3165,0.8213,Mini-Grid,0.3165,11.206048142274161,9309
3331,Illosso-Saharo,Plateau,Sakete,6.733789,2.593756,101,39,10.628,17.80560737323395,0.8878154601391056,False,False,-1.024,0.5451,0.292,0.8213,Mini-Grid,0.292,18.276001693853814,1615
11298,Takotiéta,Atakora,Boukombe,10.291834,1.026399,72,28,6.076,10.17941949565012,41.176651458516936,False,False,-0.571,21.4329,0.3238,0.8213,Mini-Grid,0.3238,11.584680960035989,7893
11071,Location #12525,Borgou,Bembereke,10.17555,2.83287,59,23,5.424,9.087092057999714,19.088332194293,False,False,-0.472,11.2737,0.3113,0.8213,Mini-Grid,0.3113,12.50286047705217,5109
1111,Location #13073,Plateau,Sakete,6.677054,2.584441,54,21,4.557,7.63456462173759,1.666125499798482,False,False,-0.432,1.4953,0.3238,0.8213,Mini-Grid,0.3238,10.725681230735393,11033
7190,Tchaourou,Borgou,Tchaourou,8.977839,2.694065,64,25,5.425,9.088767406830463,14.077537146978585,False,True,-0.612,8.4279,0.3238,0.8213,Mini-Grid,0.3238,21.83785662491941,924
9347,Karhoum-Dora,Donga,Copargo,9.854968,1.453742,36,14,3.038,5.08970974782506,9.586889550817654,False,False,-0.499,10.1716,0.3238,0.8213,Mini-Grid,0.3238,11.13933389023216,9564
16667,Kandérou,Alibori,Karimama,11.62651,2.566677,85,33,7.161,11.997172977016213,158.23216512055146,False,False,-0.287,69.0728,0.3238,0.8213,Mini-Grid,0.3238,9.830344227829414,14387
9616,Ouenou,Borgou,Nikki,9.925461,3.535981,34,13,2.821,4.726159051551842,87.47189628242906,False,False,-0.438,96.7839,0.3238,0.8213,Mini-Grid,0.3238,10.762450705958784,10911
16726,Location #17094,Alibori,Banikoara,11.517475,2.415731,21,8,1.736,2.9084055701857485,148.28318444218024,False,False,-0.286,265.9835,0.3238,0.8213,Mini-Grid,0.3238,9.823212479351518,14415
11969,Kalalé,Borgou,Kalale,10.393772,3.307137,268,104,22.568,37.809272412414735,73.41515050559053,False,False,-0.434,10.4745,0.3238,0.8213,Mini-Grid,0.3238,10.741226429041147,10987
14003,Location #16590,Alibori,Gogounou,10.858445,2.780824,31,12,2.604,4.362608355278623,73.83209312602033,False,False,-0.578,88.5304,0.3238,0.8213,Mini-Grid,0.3238,11.627315385891388,7743
13780,Sori,Alibori,Gogounou,10.742607,2.75663,49,19,4.123,6.907463229191153,60.612129670171335,False,False,-0.557,46.0748,0.3238,0.8213,Mini-Grid,0.3238,11.497847240397915,8185
1667,Bopa,Mono,Bopa,6.629545,1.946346,67,26,5.642,9.452318103103684,3.9683787563198947,False,False,-0.119,2.5456,0.3238,0.8213,Mini-Grid,0.3238,8.792184696222396,16057
13479,Materi,Atakora,Materi,10.653729,1.038275,82,32,6.944,11.633622280742994,61.548840922037954,False,False,-0.576,27.922,0.3238,0.8213,Mini-Grid,0.3238,11.615719616163995,7785
7646,Tchaourou,Borgou,Tchaourou,9.242981,2.574226,52,20,6.972,11.680532048004055,1.6334891794161597,False,False,-0.831,0.9516,0.2648,0.8213,Mini-Grid,0.2648,20.41218541415714,1275
17103,KORA SEKO KPAROU,Borgou,Nikki,9.935181,3.418559,39,15,3.255,5.453260444098278,74.64469803473813,False,False,-0.034,71.6723,0.3238,0.8213,Mini-Grid,0.3238,8.266643839624106,16518
8221,Location #4166,Borgou,Perere,9.440075,2.890063,245,95,21.048,35.26274218967145,29.96258214209292,False,False,-0.696,4.7778,0.3205,0.8213,Mini-Grid,0.3205,12.76341656208869,4577
15697,Banikoara,Alibori,Banikoara,11.2221,2.493705,31,12,2.604,4.362608355278623,114.44355214601192,False,False,-0.593,137.0296,0.3238,0.8213,Mini-Grid,0.3238,11.719984249153331,7436
12821,Location #6753,Atakora,Kobli,10.482933,0.857419,134,52,11.284,18.904636206207368,65.56875704856107,False,False,-0.392,18.4284,0.3238,0.8213,Mini-Grid,0.3238,10.47975654236242,11972
1532,Kpinnou,Mono,Athieme,6.599538,1.756103,59,23,5.424,9.087092057999714,2.238237181270593,False,False,-0.392,1.6129,0.3113,0.8213,Mini-Grid,0.3113,12.008626539655136,6452
8787,Wondou,Borgou,Perere,9.571833,2.992499,121,47,11.931,19.98858689970401,36.46483858539763,False,False,-0.434,9.8107,0.3011,0.8213,Mini-Grid,0.3011,13.517493386280782,3403
16683,Malanville,Alibori,Malanville,11.637778,3.456726,376,146,31.682,53.07840165588991,181.0400426834057,False,False,-0.314,18.1283,0.3238,0.8213,Mini-Grid,0.3238,10.00148510138508,14025
11924,Kouandé,Atakora,Kouande,10.381619,1.796218,36,14,3.038,5.08970974782506,46.63986832296607,False,False,0.112,48.0998,0.3238,0.8213,Mini-Grid,0.3238,7.36462219336231,16903
5802,Location #11322,Collines,Save,7.697533,2.696942,67,26,5.642,9.452318103103684,4.586404473436095,False,False,-0.235,2.8862,0.3238,0.8213,Mini-Grid,0.3238,9.508823905448098,15070
12421,Location #12026,Atakora,Boukombe,10.30736,1.09711,62,24,5.208,8.725216710557246,33.970059718253815,False,False,-0.215,20.6422,0.3238,0.8213,Mini-Grid,0.3238,9.385190903578492,15290
7663,Pénélan,Donga,Bassila,9.254305,1.475437,57,22,4.774,7.998115318010809,47.27179703362617,False,False,-0.726,31.1509,0.3238,0.8213,Mini-Grid,0.3238,12.542035661181705,5019
1097,Ahouango,Atlantique,Allada,6.675896,2.037326,54,21,4.557,7.63456462173759,0.29274073399701817,False,False,0.201,0.558,0.3238,0.8213,Mini-Grid,0.3238,6.815055201081356,17022
4035,Aplahoué,Kouffo,Aplahoue,7.029383,1.729152,425,165,37.104,62.16214301622812,16.426010785283072,False,False,-0.43,1.7224,0.3183,0.8213,Mini-Grid,0.3183,11.392049196753254,8602
11515,Péhunco,Atakora,Pehunco,10.243539,2.009228,80,31,6.727,11.270071584469777,61.27068708731414,False,False,-0.018,28.6825,0.3238,0.8213,Mini-Grid,0.3238,8.168408095811541,16587
15005,Location #11997,Alibori,Banikoara,11.117293,2.381329,62,24,5.208,8.725216710557246,105.73825075596802,False,False,-0.198,63.4959,0.3238,0.8213,Mini-Grid,0.3238,9.280166191881621,15445
1758,Ahouango,Atlantique,Allada,6.650926,2.021506,332,129,32.357,54.20926211664762,3.050223510020359,False,False,-0.052,0.6031,0.3027,0.8213,Mini-Grid,0.3027,10.964832541276024,10188
8594,Gninsy,Borgou,Perere,9.583678,3.021178,57,22,4.774,7.998115318010809,38.757262210060155,False,False,-0.43,25.6046,0.3238,0.8213,Mini-Grid,0.3238,10.713370092812676,11089
16636,Ougoubigo,Alibori,Banikoara,11.620739,2.455063,44,17,3.689,6.180361836644716,158.9312665338941,False,False,-0.35,134.3345,0.3238,0.8213,Mini-Grid,0.3238,10.21894240986274,13438
8649,Wassa,Donga,Djougou,9.609328,1.61822,54,21,5.423,9.08541670916896,5.9216422311355945,False,False,-0.412,3.6968,0.2988,0.8213,Mini-Grid,0.2988,13.66209826658197,3245
8932,Djougou,Donga,Djougou,9.723754,1.797546,98,38,8.246,13.814926458382306,11.393167548557502,False,False,-0.587,4.6549,0.3238,0.8213,Mini-Grid,0.3238,11.683915238621196,7541
10599,Location #14891,Atakora,Natitingou,10.107711,1.390805,46,18,3.906,6.543912532917934,4.199839482143589,False,False,-0.495,3.702,0.3238,0.8213,Mini-Grid,0.3238,11.114771228403004,9641
4731,Mlinkpin-Guingnin,Zou,Za-Kpota,7.318539,2.167628,276,107,26.284,44.034868667489754,9.418869540109498,False,False,-0.615,1.4309,0.3056,0.8213,Mini-Grid,0.3056,14.087212119137064,2848
4835,Zangnanado,Zou,Zagnanado,7.208339,2.401649,307,119,36.699,61.48362673977349,2.7706703313838714,False,False,0.256,0.4869,0.2775,0.8213,Mini-Grid,0.2775,12.146114619053115,6027
347,Ouidah,Atlantique,Ouidah,6.445809,2.093733,173,67,17.604,29.49284081656101,14.572511403192827,False,False,-0.201,2.8701,0.2966,0.8213,Mini-Grid,0.2966,12.629607619458776,4834
6792,Ouèssè,Collines,Ouesse,8.352242,2.411777,459,178,39.059,65.43744998034859,20.99864439482218,False,False,-0.503,2.0261,0.322,0.8213,Mini-Grid,0.322,11.390668006777423,8606
16735,Ankouamon,Alibori,Banikoara,11.650699,2.437194,52,20,4.34,7.271013925464372,162.43995892559127,False,False,-0.829,116.7522,0.3238,0.8213,Mini-Grid,0.3238,13.178287338060038,3841
2898,Dogbo,Mono,Dogbo,6.821299,1.768081,77,30,6.51,10.906520888196557,15.183271302595934,False,False,-0.201,7.6112,0.3238,0.8213,Mini-Grid,0.3238,9.298923517095051,15409
13829,Bobéna,Alibori,Segbana,10.793406,3.536294,995,386,91.191,152.77673522512018,115.75440993571611,False,True,-0.217,4.2765,0.311,0.8213,Mini-Grid,0.311,20.978159187650338,1150
11943,Location #14222,Atakora,Natitingou,10.38321,1.489143,49,19,4.123,6.907463229191153,19.93934637827236,False,False,-0.498,15.3975,0.3238,0.8213,Mini-Grid,0.3238,11.133349711567602,9585
6122,Agbangnizoun,Zou,Agbangnizoun,7.095048,1.986114,544,211,54.464,91.24619871808561,11.068198725648157,False,False,0.063,0.9332,0.2989,0.8213,Mini-Grid,0.2989,10.72264707820025,11046
342,Sazué,Mono,Grand-Popo,6.445971,1.803072,75,29,7.609,12.74772925319318,15.453943826914816,False,True,-0.392,6.6123,0.2968,0.8213,Mini-Grid,0.2968,23.783650797433832,531
9588,TININGOU,Donga,Copargo,9.921591,1.361286,170,66,16.504,27.64995710273364,17.056213753298735,False,False,-0.273,3.5247,0.3031,0.8213,Mini-Grid,0.3031,12.27877981735298,5670
3293,Bopa,Mono,Bopa,6.729198,2.018046,82,32,6.944,11.633622280742994,2.826822729082793,False,False,-0.621,1.6242,0.3238,0.8213,Mini-Grid,0.3238,11.893726205949827,6849
13107,Location #10193,Atakora,Tanguieta,10.501883,1.143237,77,30,6.51,10.906520888196557,41.29337545336751,False,False,-0.745,20.0837,0.3238,0.8213,Mini-Grid,0.3238,12.659714291394883,4783
14536,Location #16664,Alibori,Kandi,10.998059,2.931086,31,12,2.604,4.362608355278623,93.03876314596195,False,False,-0.821,111.4675,0.3238,0.8213,Mini-Grid,0.3238,13.128550970734878,3922
5081,Location #6695,Zou,Djidja,7.370384,1.774181,134,52,11.284,18.904636206207368,15.816888353040785,False,False,-0.392,4.7173,0.3238,0.8213,Mini-Grid,0.3238,10.47975654236242,11972
8570,Location #14216,Donga,Ouake,9.594462,1.361839,49,19,4.989,8.358315316622523,9.811788105460291,False,False,-0.379,6.412,0.2967,0.8213,Mini-Grid,0.2967,13.715190193581797,3186
4776,Location #13556,Zou,Cove,7.266475,2.280023,52,20,6.972,11.680532048004055,5.030228039165622,False,False,-0.392,2.4667,0.2648,0.8213,Mini-Grid,0.2648,17.700076682690916,1694
4049,Ichougbo,Plateau,Adja-Ouere,7.030268,2.603131,70,27,5.859,9.8158687993769,5.538102454635611,False,False,-0.392,3.2977,0.3238,0.8213,Mini-Grid,0.3238,10.478802718101985,12165
9939,Lalo,Kouffo,Lalo,6.917517,1.913181,317,123,27.99,46.89301377275294,24.978133408448716,False,False,-0.003,3.1168,0.3165,0.8213,Mini-Grid,0.3165,8.9727842149112,15872
4774,Aplahoué,Kouffo,Aplahoue,7.266029,1.791114,70,27,5.859,9.8158687993769,4.489964187901264,False,False,-0.5,2.7414,0.3238,0.8213,Mini-Grid,0.3238,11.146018533587982,9532
3454,Pobè,Plateau,Adja-Ouere,6.935644,2.693325,67,26,6.958,11.657077164373526,6.3066795825233575,False,False,-0.54,3.1092,0.2942,0.8213,Mini-Grid,0.2942,15.016101807686159,2283
483,Agonkanmè,Atlantique,Kpomasse,6.405453,1.971042,49,19,7.621,12.767833439162207,25.855525842519587,False,False,-0.23,10.7442,0.2521,0.8213,Mini-Grid,0.2521,18.2536758132092,1617
10327,Location #10516,Borgou,Bembereke,10.004473,2.696571,75,29,6.293,10.54297019192334,0.04392679138938844,False,False,-0.639,0.38,0.3238,0.8213,Mini-Grid,0.3238,12.004824517335676,6463
12552,Kalalé,Borgou,Kalale,10.312407,3.358958,101,39,8.463,14.178477154655523,77.25243103809353,False,False,-0.814,28.745,0.3238,0.8213,Mini-Grid,0.3238,13.086348746497489,3990
8981,Djougou,Donga,Djougou,9.688468,1.643355,184,51,24.626,41.25714030610268,2.5683874181536335,False,False,-0.114,0.4853,0.2378,0.8213,Mini-Grid,0.2378,19.28935457458487,1482
3946,Pobè,Plateau,Pobe,7.072848,2.70183,36,14,3.038,5.08970974782506,5.309630659156088,False,False,-0.618,5.7933,0.3238,0.8213,Mini-Grid,0.3238,11.874506872110253,6920
3966,Ojassa,Plateau,Pobe,7.040025,2.750882,93,36,7.812,13.087825065835869,10.575636026966514,False,False,-0.529,4.5682,0.3238,0.8213,Mini-Grid,0.3238,11.325521116488002,8845
12502,Kpénati,Borgou,Sinende,10.320622,2.385593,34,13,2.821,4.726159051551842,32.43342952749756,False,False,-0.339,36.1116,0.3238,0.8213,Mini-Grid,0.3238,10.150836208429954,13666
7815,Taba,Donga,Bassila,9.233697,1.755833,77,30,6.51,10.906520888196557,35.61097629007058,False,False,-0.515,17.3693,0.3238,0.8213,Mini-Grid,0.3238,11.23879172137841,9176
6315,Dassa-Zoumé,Collines,Dassa-Zoume,7.85279,2.187596,106,41,9.33,15.631004590917646,0.37090849456158587,False,False,-0.269,0.4653,0.3165,0.8213,Mini-Grid,0.3165,10.61296741739772,11456
7807,Tchaourou,Borgou,Tchaourou,9.229257,2.695728,46,18,3.906,6.543912532917934,14.823012269325764,False,False,-0.537,12.1596,0.3238,0.8213,Mini-Grid,0.3238,11.374244045536448,8673
10551,Keroukpogo,Borgou,Bembereke,10.065135,2.645769,106,41,15.91,26.654799897266855,0.5920006369706862,False,False,-0.064,0.3161,0.2549,0.8213,Mini-Grid,0.2549,16.886272634580365,1812
3282,Location #12099,Atlantique,Allada,6.727556,2.049206,62,24,5.208,8.725216710557246,4.459911966622573,False,False,-0.766,3.0213,0.3238,0.8213,Mini-Grid,0.3238,12.78922714740057,4521
4678,Banamè,Zou,Zagnanado,7.299062,2.352748,54,21,4.557,7.63456462173759,5.3058210270894515,False,False,-0.281,3.979,0.3238,0.8213,Mini-Grid,0.3238,9.79281467389849,14489
8397,Sèmèrè II,Donga,Ouake,9.503611,1.377918,88,34,7.378,12.360723673289431,19.96347072479373,False,False,-0.516,8.7727,0.3238,0.8213,Mini-Grid,0.3238,11.245133584140635,9159
11116,Papara,Borgou,Bembereke,10.163873,2.905183,121,47,10.199,17.086882724841274,26.852629925788577,False,False,-0.249,8.5459,0.3238,0.8213,Mini-Grid,0.3238,9.59611963371232,14920
9998,Location #7876,Plateau,Sakete,6.894123,2.739776,111,43,11.513,19.28829108844961,12.635193755948125,False,False,-0.095,3.7032,0.2942,0.8213,Mini-Grid,0.2942,12.267581285094202,5699
5438,Location #12666,Zou,Djidja,7.514526,1.879206,57,22,4.774,7.998115318010809,21.030755794436562,False,False,-0.392,14.0576,0.3238,0.8213,Mini-Grid,0.3238,10.478608972549084,12268
15684,Kongou,Alibori,Kandi,11.217884,2.9295,281,109,24.086,40.35245193749651,116.1395578773764,False,False,-0.662,15.3467,0.321,0.8213,Mini-Grid,0.321,12.49270415443753,5143
9106,Ouaké,Donga,Ouake,9.776981,1.363641,54,21,4.99,8.359990665453276,9.29118550005531,False,False,-0.352,6.1174,0.3102,0.8213,Mini-Grid,0.3102,11.896073976324896,6841
6309,Dassa-Zoumé,Collines,Dassa-Zoume,7.861352,2.130647,433,168,46.449,77.81827783960705,6.44743111591252,False,False,-0.593,0.7128,0.2902,0.8213,Mini-Grid,0.2902,15.83858255693239,2007
13816,Zoungou-Pantrossi,Alibori,Gogounou,10.785551,2.975044,67,26,5.642,9.452318103103684,73.12726467508077,False,False,-0.695,40.6646,0.3238,0.8213,Mini-Grid,0.3238,12.350669045481046,5514
5640,Dassa-Zoumé,Collines,Dassa-Zoume,7.611993,2.165848,52,20,4.34,7.271013925464372,1.3518422665924665,False,False,-0.463,1.3269,0.3238,0.8213,Mini-Grid,0.3238,10.917167074468605,10363
7191,Manigri,Donga,Bassila,8.983629,1.694113,46,18,3.906,6.543912532917934,60.655195642376675,False,False,-0.296,48.6489,0.3238,0.8213,Mini-Grid,0.3238,9.885364309127882,14273
3743,Kowamè,Kouffo,Lalo,6.975828,1.946585,441,171,39.739,66.57668718526006,24.89694918676312,False,True,-0.056,2.2828,0.3134,0.8213,Mini-Grid,0.3134,19.68149919744561,1426
17090,Sekere,Borgou,Sinende,10.458906,2.45943,44,17,3.689,6.180361836644716,35.482035867890126,False,True,0.031,30.269,0.3238,0.8213,Mini-Grid,0.3238,17.865153283009363,1672
13085,Gamia,Borgou,Bembereke,10.49676,2.731664,131,51,11.5,19.26651155364983,33.19495610347176,False,False,-0.52,9.3212,0.3179,0.8213,Mini-Grid,0.3179,11.99264035445168,6499
5824,Savalou,Collines,Savalou,7.664627,1.858007,85,33,7.161,11.997172977016213,28.776406751051685,False,False,-0.463,12.8548,0.3238,0.8213,Mini-Grid,0.3238,10.917658890102892,10355
14685,Location #12650,Atakora,Kerou,11.032655,2.064033,59,23,4.991,8.361666014284026,112.48627545654114,False,False,-0.547,70.4455,0.3238,0.8213,Mini-Grid,0.3238,11.436217033263977,8414
16751,Bagudo,Alibori,Malanville,11.664314,3.578279,186,72,15.624,26.175650131671738,190.7199904620499,False,False,-0.694,38.3187,0.3238,0.8213,Mini-Grid,0.3238,12.346264638247828,5522
5039,Za-Tanta,Zou,Za-Kpota,7.261834,2.177441,209,81,19.326,32.377791503116235,8.209215722412651,False,False,-0.323,1.6468,0.3096,0.8213,Mini-Grid,0.3096,11.79266362963391,7151
5756,Dassa-Zoumé,Collines,Dassa-Zoume,7.657413,2.110535,121,47,10.199,17.086882724841274,9.136344624583959,False,False,-0.514,3.144,0.3238,0.8213,Mini-Grid,0.3238,11.233269551339998,9194
4856,Toué,Zou,Cove,7.200427,2.327837,111,43,10.197,17.083532027179768,3.7492841292079673,False,False,-0.007,1.4713,0.3105,0.8213,Mini-Grid,0.3105,9.72881991478978,14634
2828,Ita-Djebou,Plateau,Sakete,6.815771,2.624341,64,25,5.858,9.81419345054615,0.005895100794429539,False,False,-0.392,0.3349,0.3122,0.8213,Mini-Grid,0.3122,11.898541938448437,6836
11734,Dipoli,Atakora,Boukombe,10.3438,1.000892,41,16,3.472,5.816811140371497,45.27217371494333,False,False,-0.505,40.9071,0.3238,0.8213,Mini-Grid,0.3238,11.176475953057288,9422
1454,Doutou,Mono,Houeyogbe,6.582324,1.886555,64,25,5.425,9.088767406830463,4.437776000698498,False,False,-0.02,2.9021,0.3238,0.8213,Mini-Grid,0.3238,8.180525488181358,16580
1200,Tori-Bossito,Atlantique,Tori-Bossito,6.56477,2.184903,80,31,7.593,12.720923671901145,1.7151560017389373,False,False,0.121,1.0199,0.306,0.8213,Mini-Grid,0.306,9.488379199963628,15112
15755,Location #16277,Alibori,Banikoara,11.32039,2.650891,36,14,3.038,5.08970974782506,123.88669696633758,False,False,-0.363,127.1714,0.3238,0.8213,Mini-Grid,0.3238,10.299136196657203,13188
7233,Tchaourou,Borgou,Tchaourou,9.030064,2.515484,62,24,5.208,8.725216710557246,3.8519753134019243,False,False,-0.812,2.6583,0.3238,0.8213,Mini-Grid,0.3238,13.073411661403863,4004
4159,Location #2021,Kouffo,Klouekanme,6.999394,1.761224,582,226,52.073,87.2404396637572,18.09377028104929,False,False,-0.206,1.418,0.3147,0.8213,Mini-Grid,0.3147,10.451170497088643,12701
9057,Djougou,Donga,Djougou,9.73748,1.541239,165,64,15.204,25.47200362275583,4.796009755489907,False,False,-0.403,1.3082,0.3102,0.8213,Mini-Grid,0.3102,12.212802400367197,5838
9981,Location #10884,Kouffo,Djakotomey,6.889046,1.675932,72,28,16.188,27.120546872215954,6.375294369030899,False,False,-0.327,1.3592,0.2262,0.8213,Mini-Grid,0.2262,22.023411881819584,873
2125,Location #2453,Atlantique,Allada,6.763818,2.130035,469,182,42.559,71.30117088798114,13.399781379113016,False,False,-0.18,1.3116,0.3125,0.8213,Mini-Grid,0.3125,10.558138217252006,11622
9809,Location #11358,Borgou,N'dali,9.663886,2.635451,67,26,5.642,9.452318103103684,3.0205623721914945,False,False,-0.501,2.0231,0.3238,0.8213,Mini-Grid,0.3238,11.152151747293237,9512
8326,Gah Gbérou,Borgou,Perere,9.420453,2.944899,70,27,5.859,9.8158687993769,36.10742033632192,False,False,-0.852,19.5229,0.3238,0.8213,Mini-Grid,0.3238,13.320647858134935,3654
14478,Gbéssaka,Alibori,Segbana,10.972669,3.403914,137,53,11.501,19.268186902480583,117.72911961319127,False,False,-0.202,32.1911,0.3238,0.8213,Mini-Grid,0.3238,9.305995651556671,15390
12973,Tayakou,Atakora,Tanguieta,10.559309,1.221149,335,130,28.21,47.261590515518414,41.350058966831085,False,False,-0.339,4.9165,0.3238,0.8213,Mini-Grid,0.3238,10.155322163154812,13642
11696,Natitingou,Atakora,Natitingou,10.360179,1.414082,70,27,5.859,9.8158687993769,14.83593710584795,False,False,-0.942,8.2327,0.3238,0.8213,Mini-Grid,0.3238,13.876661037706599,3037
3047,Bopa,Mono,Bopa,6.715717,1.949735,72,28,6.076,10.17941949565012,3.5006292170905526,False,False,-0.595,2.1499,0.3238,0.8213,Mini-Grid,0.3238,11.732951141255098,7383
14034,Gamboré,Atakora,Kerou,10.887328,2.18655,28,11,2.387,3.9990576590054046,91.63346943867884,False,False,-0.347,119.7375,0.3238,0.8213,Mini-Grid,0.3238,10.200170181145241,13512
13335,Tanguieta,Atakora,Tanguieta,10.67409,1.278537,111,43,9.331,15.632679939748398,51.25037623915614,False,False,-0.609,17.4386,0.3238,0.8213,Mini-Grid,0.3238,11.820023316958281,7065
13407,Location #10149,Alibori,Segbana,10.666288,3.543888,77,30,6.51,10.906520888196557,109.35060827435105,False,False,-0.412,52.594,0.3238,0.8213,Mini-Grid,0.3238,10.602465526979728,11485
10317,BAANI,Borgou,Nikki,10.0029,3.122864,116,45,10.198,17.085207376010523,42.302091289529656,False,False,-0.417,13.2426,0.3171,0.8213,Mini-Grid,0.3171,11.454009824138229,8350
13761,Location #9162,Atakora,Materi,10.741185,0.856999,90,35,7.595,12.72427436956265,82.18567816766767,False,False,-0.347,34.0091,0.3238,0.8213,Mini-Grid,0.3238,10.201094198397538,13494
13147,Location #1456,Atakora,Kobli,10.582772,0.879438,840,326,72.491,121.44771209005478,68.85362164356512,False,False,-0.392,3.3033,0.32,0.8213,Mini-Grid,0.32,10.955394695305106,10215
1029,Kpanroun,Atlantique,Abomey-Calavi,6.66589,2.356045,183,71,16.723,28.01685849666836,2.75785926595078,False,False,0.267,0.8429,0.3115,0.8213,Mini-Grid,0.3115,7.914742710690091,16700
2945,Igbo-Assan,Ouémé,Bonou,6.827067,2.557454,139,54,13.9,23.287348747455017,6.390153081259427,False,False,-0.475,1.7317,0.2992,0.8213,Mini-Grid,0.2992,14.003614681804887,2928
6342,Location #7666,Collines,Save,7.835213,2.474983,113,44,9.981,16.7216566797373,10.51168352039852,False,False,-0.54,3.6178,0.317,0.8213,Mini-Grid,0.317,12.226089694454743,5809
9430,Location #8671,Donga,Djougou,9.871616,1.845425,95,37,8.029,13.451375762109087,27.981816484360152,False,False,-0.596,11.1961,0.3238,0.8213,Mini-Grid,0.3238,11.739471846066154,7362
2797,Location #8135,Kouffo,Lalo,6.811629,1.927092,106,41,8.897,14.905578547201962,13.543462800252778,False,False,-0.605,5.0921,0.3238,0.8213,Mini-Grid,0.3238,11.795237102568084,7138
16791,Malanville,Alibori,Malanville,11.720381,3.170547,149,58,13.019,21.811366427562362,177.4721599980009,False,True,-0.337,42.738,0.3186,0.8213,Mini-Grid,0.3186,20.776669171163732,1201
3025,Dogbo,Mono,Dogbo,6.836128,1.821126,276,107,26.267,44.00638773736697,21.06062540148444,False,False,0.088,2.8101,0.3056,0.8213,Mini-Grid,0.3056,9.74413139426062,14590
8989,Djougou,Donga,Djougou,9.674669,1.678359,131,51,11.933,19.991937597365517,2.1887662395166885,False,False,0.032,0.9027,0.3124,0.8213,Mini-Grid,0.3124,9.255620800855226,15486
6020,Djidja,Zou,Djidja,7.357292,1.897439,36,14,3.038,5.08970974782506,15.671720240799871,False,False,-0.951,16.4002,0.3238,0.8213,Mini-Grid,0.3238,13.931755636525406,2983
7913,Parakou,Borgou,Parakou,9.363149,2.664694,358,139,49.818,83.46252805041107,6.438891593458847,False,False,-0.078,0.6188,0.2622,0.8213,Mini-Grid,0.2622,16.083006404753128,1953
11507,Kouaba,Atakora,Natitingou,10.241943,1.236156,77,30,6.51,10.906520888196557,17.570620383121742,False,False,-0.631,8.7516,0.3238,0.8213,Mini-Grid,0.3238,11.95543093060411,6646
5135,Kétou,Plateau,Ketou,7.386212,2.44959,41,16,4.355,7.296144157925655,17.36172031242234,False,False,-0.523,12.6831,0.2921,0.8213,Mini-Grid,0.2921,15.167727548579936,2215
13489,Materi,Atakora,Materi,10.655852,1.043715,72,28,6.076,10.17941949565012,61.398595351243976,False,False,-0.491,31.7827,0.3238,0.8213,Mini-Grid,0.3238,11.090447022638953,9707
1072,Allada,Atlantique,Allada,6.67146,2.052127,49,19,4.123,6.907463229191153,0.44191179861959334,False,False,0.201,0.6916,0.3238,0.8213,Mini-Grid,0.3238,6.81498068356101,17023
7384,Tchaourou,Borgou,Tchaourou,9.095297,2.823131,57,22,4.774,7.998115318010809,30.517767054899245,False,True,-0.265,20.2374,0.3238,0.8213,Mini-Grid,0.3238,19.69401259693129,1423
11614,Boukombé,Atakora,Boukombe,10.213317,1.037125,116,45,9.765,16.359781332294837,39.236874410255716,False,False,-0.398,12.8536,0.3238,0.8213,Mini-Grid,0.3238,10.516555824593949,11755
11679,Manta,Atakora,Boukombe,10.358785,1.107851,52,20,4.34,7.271013925464372,34.98999902178776,False,True,-0.612,25.4298,0.3238,0.8213,Mini-Grid,0.3238,21.83767778287058,926
15941,Bafounou,Alibori,Banikoara,11.374967,2.515617,54,21,4.99,8.359990665453276,130.95823007092773,False,False,-0.353,81.9402,0.3102,0.8213,Mini-Grid,0.3102,11.902251900542357,6825
